fid	GUSH_NUM	PARCEL	LEGAL_AREA	Is_Anliti	Owners	Notes	Bait_Meshutaf	Hachirot	Nesah_Date	prc_clc_area	coefficient	prc_legal_calc_diff	max_aloud_diff	check_diff	fix_s1a	zones	fix_s1b	sum_s1b	diff_s1a_sums1b	CELLNO	CODE	Yeud_Txt	zones_2	fix_s3
101	5424	8	325078	1	קרן קיימת לישראל				20/03/2022 00:00:00	325182.9402	0.999677289	-104.9402264	1106.280895	ok	308850	zone1	4950	308850	0	1002	830	דרך מוצעת או הרחבה	zone1	351
101	5424	8	325078	1	קרן קיימת לישראל				20/03/2022 00:00:00	325182.9402	0.999677289	-104.9402264	1106.280895	ok	308850	zone1	4950	308850	0	403	400	שטח לבניני ציבור	zone1	1111
101	5424	8	325078	1	קרן קיימת לישראל				20/03/2022 00:00:00	325182.9402	0.999677289	-104.9402264	1106.280895	ok	308850	zone1	4950	308850	0	604	670	שטח ציבורי פתוח	zone1	3488
101	5424	8	325078	1	קרן קיימת לישראל				20/03/2022 00:00:00	325182.9402	0.999677289	-104.9402264	1106.280895	ok	308850	zone1	4950	308850	0	1001	830	דרך מוצעת או הרחבה	zone0	0
71	3715	55	2612	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	2636.407177	0.990742258	-24.40717716	46.11018349	ok	2497	zone1	2497	2497	0	103	140	מגורים ד	zone1	153
71	3715	55	2612	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	2636.407177	0.990742258	-24.40717716	46.11018349	ok	2497	zone1	2497	2497	0	102	140	מגורים ד	zone1	473
71	3715	55	2612	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	2636.407177	0.990742258	-24.40717716	46.11018349	ok	2497	zone1	2497	2497	0	1010	830	דרך מוצעת או הרחבה	zone1	274
71	3715	55	2612	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	2636.407177	0.990742258	-24.40717716	46.11018349	ok	2497	zone1	2497	2497	0	1018	830	דרך מוצעת או הרחבה	zone1	228
71	3715	55	2612	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	2636.407177	0.990742258	-24.40717716	46.11018349	ok	2497	zone1	2497	2497	0	403	400	שטח לבניני ציבור	zone1	622
71	3715	55	2612	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	2636.407177	0.990742258	-24.40717716	46.11018349	ok	2497	zone1	2497	2497	0	604	670	שטח ציבורי פתוח	zone1	748
78	3715	61	8655	1	פרטית				20/03/2022 00:00:00	8656.75359	0.999797431	-1.753589964	91.73580198	ok	8655	zone1	8655	8655	0	102	140	מגורים ד	zone1	90
78	3715	61	8655	1	פרטית				20/03/2022 00:00:00	8656.75359	0.999797431	-1.753589964	91.73580198	ok	8655	zone1	8655	8655	0	1010	830	דרך מוצעת או הרחבה	zone1	1445
78	3715	61	8655	1	פרטית				20/03/2022 00:00:00	8656.75359	0.999797431	-1.753589964	91.73580198	ok	8655	zone1	8655	8655	0	101	100	מגורים ג	zone1	926
78	3715	61	8655	1	פרטית				20/03/2022 00:00:00	8656.75359	0.999797431	-1.753589964	91.73580198	ok	8655	zone1	8655	8655	0	100	100	מגורים ג	zone1	671
78	3715	61	8655	1	פרטית				20/03/2022 00:00:00	8656.75359	0.999797431	-1.753589964	91.73580198	ok	8655	zone1	8655	8655	0	1018	830	דרך מוצעת או הרחבה	zone1	772
78	3715	61	8655	1	פרטית				20/03/2022 00:00:00	8656.75359	0.999797431	-1.753589964	91.73580198	ok	8655	zone1	8655	8655	0	403	400	שטח לבניני ציבור	zone1	2197
78	3715	61	8655	1	פרטית				20/03/2022 00:00:00	8656.75359	0.999797431	-1.753589964	91.73580198	ok	8655	zone1	8655	8655	0	604	670	שטח ציבורי פתוח	zone1	2554
80	3715	58	8252	1	פרטית				20/03/2022 00:00:00	8277.607855	0.99690637	-25.6078546	89.17641567	ok	8252	zone1	8252	8252	0	1010	830	דרך מוצעת או הרחבה	zone1	0
80	3715	58	8252	1	פרטית				20/03/2022 00:00:00	8277.607855	0.99690637	-25.6078546	89.17641567	ok	8252	zone1	8252	8252	0	101	100	מגורים ג	zone1	1251
80	3715	58	8252	1	פרטית				20/03/2022 00:00:00	8277.607855	0.99690637	-25.6078546	89.17641567	ok	8252	zone1	8252	8252	0	100	100	מגורים ג	zone1	1609
80	3715	58	8252	1	פרטית				20/03/2022 00:00:00	8277.607855	0.99690637	-25.6078546	89.17641567	ok	8252	zone1	8252	8252	0	1018	830	דרך מוצעת או הרחבה	zone1	746
80	3715	58	8252	1	פרטית				20/03/2022 00:00:00	8277.607855	0.99690637	-25.6078546	89.17641567	ok	8252	zone1	8252	8252	0	1002	830	דרך מוצעת או הרחבה	zone1	16
80	3715	58	8252	1	פרטית				20/03/2022 00:00:00	8277.607855	0.99690637	-25.6078546	89.17641567	ok	8252	zone1	8252	8252	0	403	400	שטח לבניני ציבור	zone1	2232
80	3715	58	8252	1	פרטית				20/03/2022 00:00:00	8277.607855	0.99690637	-25.6078546	89.17641567	ok	8252	zone1	8252	8252	0	604	670	שטח ציבורי פתוח	zone1	2399
84	3715	32	12962	1	פרטית				20/03/2022 00:00:00	12947.05687	1.001154172	14.94312613	117.0046236	ok	12816	zone0	30	12816	0	403	400	שטח לבניני ציבור	zone1	0
84	3715	32	12962	1	פרטית				20/03/2022 00:00:00	12947.05687	1.001154172	14.94312613	117.0046236	ok	12816	zone0	30	12816	0	1001	830	דרך מוצעת או הרחבה	zone0	30
84	3715	32	12962	1	פרטית				20/03/2022 00:00:00	12947.05687	1.001154172	14.94312613	117.0046236	ok	12816	zone1	12786	12816	0	101	100	מגורים ג	zone1	182
84	3715	32	12962	1	פרטית				20/03/2022 00:00:00	12947.05687	1.001154172	14.94312613	117.0046236	ok	12816	zone1	12786	12816	0	100	100	מגורים ג	zone1	946
84	3715	32	12962	1	פרטית				20/03/2022 00:00:00	12947.05687	1.001154172	14.94312613	117.0046236	ok	12816	zone1	12786	12816	0	1018	830	דרך מוצעת או הרחבה	zone1	507
84	3715	32	12962	1	פרטית				20/03/2022 00:00:00	12947.05687	1.001154172	14.94312613	117.0046236	ok	12816	zone1	12786	12816	0	600	670	שטח ציבורי פתוח	zone1	862
84	3715	32	12962	1	פרטית				20/03/2022 00:00:00	12947.05687	1.001154172	14.94312613	117.0046236	ok	12816	zone1	12786	12816	0	1002	830	דרך מוצעת או הרחבה	zone1	2672
84	3715	32	12962	1	פרטית				20/03/2022 00:00:00	12947.05687	1.001154172	14.94312613	117.0046236	ok	12816	zone1	12786	12816	0	403	400	שטח לבניני ציבור	zone1	4030
84	3715	32	12962	1	פרטית				20/03/2022 00:00:00	12947.05687	1.001154172	14.94312613	117.0046236	ok	12816	zone1	12786	12816	0	604	670	שטח ציבורי פתוח	zone1	3588
84	3715	32	12962	1	פרטית				20/03/2022 00:00:00	12947.05687	1.001154172	14.94312613	117.0046236	ok	12816	zone1	12786	12816	0	1001	830	דרך מוצעת או הרחבה	zone0	0
7	3150	31	168562	1	קרן קיימת לישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	168464.5157	1.000578664	97.4843057	665.5744224	ok	72298	zone0	72298	72298	0	995	995	"יעוד עפ""י תוכנית מאושרת אחרת"	zone0	4692
7	3150	31	168562	1	קרן קיימת לישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	168464.5157	1.000578664	97.4843057	665.5744224	ok	72298	zone0	72298	72298	0	3002	660	קרקע חקלאית	zone0	12604
7	3150	31	168562	1	קרן קיימת לישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	168464.5157	1.000578664	97.4843057	665.5744224	ok	72298	zone0	72298	72298	0	998	996	מגבלות בניה ופיתוח	zone0	55002
8	3150	29	3137	1	מדינת ישראל	"הערה על הפקעת חלק מחלקה - סעיף 19, אתר עתיקות"			20/03/2022 00:00:00	3139.123468	0.999323547	-2.123468008	51.08114229	ok	3137	zone0	3137	3137	0	995	995	"יעוד עפ""י תוכנית מאושרת אחרת"	zone0	1964
8	3150	29	3137	1	מדינת ישראל	"הערה על הפקעת חלק מחלקה - סעיף 19, אתר עתיקות"			20/03/2022 00:00:00	3139.123468	0.999323547	-2.123468008	51.08114229	ok	3137	zone0	3137	3137	0	998	996	מגבלות בניה ופיתוח	zone0	1173
9	3903	98	32423	1	מדינת ישראל	הערה על הפקעת חלק מחלקה - סעיף 19			20/03/2022 00:00:00	32486.32901	0.998050595	-63.32901484	208.897102	ok	17579	zone0	17579	17579	0	995	995	"יעוד עפ""י תוכנית מאושרת אחרת"	zone0	790
9	3903	98	32423	1	מדינת ישראל	הערה על הפקעת חלק מחלקה - סעיף 19			20/03/2022 00:00:00	32486.32901	0.998050595	-63.32901484	208.897102	ok	17579	zone0	17579	17579	0	998	996	מגבלות בניה ופיתוח	zone0	16789
11	3150	7	140894	1	קרן קיימת לישראל	הערה על הפקעה סעיפים 5-7			20/03/2022 00:00:00	141228.7558	0.997629691	-334.7557799	582.0747962	ok	2950	zone0	2950	2950	0	3002	660	קרקע חקלאית	zone0	2445
11	3150	7	140894	1	קרן קיימת לישראל	הערה על הפקעה סעיפים 5-7			20/03/2022 00:00:00	141228.7558	0.997629691	-334.7557799	582.0747962	ok	2950	zone0	2950	2950	0	998	996	מגבלות בניה ופיתוח	zone0	505
19	3149	38	4624	1	מדינת ישראל				20/03/2022 00:00:00	4628.239894	0.999083908	-4.239893643	63.648	ok	4624	zone0	4624	4624	0	995	995	"יעוד עפ""י תוכנית מאושרת אחרת"	zone0	4445
19	3149	38	4624	1	מדינת ישראל				20/03/2022 00:00:00	4628.239894	0.999083908	-4.239893643	63.648	ok	4624	zone0	4624	4624	0	998	996	מגבלות בניה ופיתוח	zone0	179
20	3150	27	66565	1	מדינת ישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	66604.15891	0.999412065	-39.15890765	339.5315504	ok	12841	zone0	12841	12841	0	995	995	"יעוד עפ""י תוכנית מאושרת אחרת"	zone0	6633
20	3150	27	66565	1	מדינת ישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	66604.15891	0.999412065	-39.15890765	339.5315504	ok	12841	zone0	12841	12841	0	3002	660	קרקע חקלאית	zone0	2800
20	3150	27	66565	1	מדינת ישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	66604.15891	0.999412065	-39.15890765	339.5315504	ok	12841	zone0	12841	12841	0	998	996	מגבלות בניה ופיתוח	zone0	3409
21	3889	74	5793	1	מדינת ישראל				20/03/2022 00:00:00	5876.378457	0.985811251	-83.37845665	72.47540795	ok	3610	zone0	3610	3610	0	995	995	"יעוד עפ""י תוכנית מאושרת אחרת"	zone0	3034
21	3889	74	5793	1	מדינת ישראל				20/03/2022 00:00:00	5876.378457	0.985811251	-83.37845665	72.47540795	ok	3610	zone0	3610	3610	0	998	996	מגבלות בניה ופיתוח	zone0	575
27	3149	40	237639	1	קרן קיימת לישראל				20/03/2022 00:00:00	237825.6064	0.999215364	-186.6064439	865.2638459	ok	103161	zone0	103161	103161	0	995	995	"יעוד עפ""י תוכנית מאושרת אחרת"	zone0	52769
27	3149	40	237639	1	קרן קיימת לישראל				20/03/2022 00:00:00	237825.6064	0.999215364	-186.6064439	865.2638459	ok	103161	zone0	103161	103161	0	3002	660	קרקע חקלאית	zone0	23428
27	3149	40	237639	1	קרן קיימת לישראל				20/03/2022 00:00:00	237825.6064	0.999215364	-186.6064439	865.2638459	ok	103161	zone0	103161	103161	0	998	996	מגבלות בניה ופיתוח	zone0	26965
97	3149	28	339124	1	קרן קיימת לישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	339370.8427	0.999272646	-246.8427193	1144.122833	ok	19078	zone0	19078	19078	0	3002	660	קרקע חקלאית	zone0	14296
97	3149	28	339124	1	קרן קיימת לישראל	"הערה על הפקעה סעיפים 5-7, הערה על הפקעת חלק מחלקה - סעיף 19"			20/03/2022 00:00:00	339370.8427	0.999272646	-246.8427193	1144.122833	ok	19078	zone0	19078	19078	0	998	996	מגבלות בניה ופיתוח	zone0	4781
73	3715	91	2197	1	מדינת ישראל				20/03/2022 00:00:00	2203.162837	0.997202732	-6.16283654	41.89173326	ok	1189	zone1	1189	1189	0	604	670	שטח ציבורי פתוח	zone1	1189
79	3715	62	955	1	מדינת ישראל				20/03/2022 00:00:00	955.7532075	0.999211923	-0.753207496	26.63245942	ok	5	zone1	5	5	0	604	670	שטח ציבורי פתוח	zone1	5
90	5725	175	5291	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	5287.138346	1.000730386	3.861653633	68.7734083	ok	1459	zone0	1459	1459	0	1000	830	דרך מוצעת או הרחבה	zone0	112
90	5725	175	5291	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	5287.138346	1.000730386	3.861653633	68.7734083	ok	1459	zone0	1459	1459	0	1048	830	דרך מוצעת או הרחבה	zone0	1347
91	5725	197	3844	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	3837.986633	1.001566803	6.013367496	57.288	ok	823	zone0	823	823	0	1000	830	דרך מוצעת או הרחבה	zone0	822
91	5725	197	3844	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	3837.986633	1.001566803	6.013367496	57.288	ok	823	zone0	823	823	0	1048	830	דרך מוצעת או הרחבה	zone0	2
92	5725	187	2362	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	2360.835032	1.000493456	1.164967727	43.60432922	ok	329	zone0	329	329	0	1000	830	דרך מוצעת או הרחבה	zone0	329
94	5424	1	2518	1	מדינת ישראל				20/03/2022 00:00:00	2479.83953	1.015388282	38.16046967	45.17974173	ok	156	zone0	156	156	0	1048	830	דרך מוצעת או הרחבה	zone0	156
94	5424	1	2518	1	מדינת ישראל				20/03/2022 00:00:00	2479.83953	1.015388282	38.16046967	45.17974173	ok	156	zone1	0	156	0	604	670	שטח ציבורי פתוח	zone1	0
95	5725	194	1723	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	1720.850358	1.001249175	2.149642472	36.65322813	ok	95	zone0	95	95	0	1000	830	דרך מוצעת או הרחבה	zone0	95
98	5725	177	5889	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	5881.454463	1.001282937	7.545537496	73.16985614	ok	465	zone0	465	465	0	1000	830	דרך מוצעת או הרחבה	zone0	465
100	5725	186	4483	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	4476.86323	1.001370775	6.136769981	62.53016713	ok	179	zone0	179	179	0	1000	830	דרך מוצעת או הרחבה	zone0	179
104	5725	184	2961	1	מועצה מקומית מזכרת בתיה				20/03/2022 00:00:00	2957.67092	1.001125575	3.32907957	49.45405715	ok	105	zone0	105	105	0	1000	830	דרך מוצעת או הרחבה	zone0	105
99	5425	5	3250	1	מדינת ישראל				20/03/2022 00:00:00	3193.319875	1.017749592	56.68012474	52.107017	problem	586	zone0	586	586	0	996	996	מגבלות בניה ופיתוח	zone0	586
105	5424	6	12342	1						12344.95227	0.999760852	-2.952270729	113.5596435	ok	0	zone0	0	0	0	3001	660	קרקע חקלאית	zone0	0
2	3903	87	81	1	קרן קיימת לישראל	הערה על הפקעת חלק מחלקה - סעיף 19			18/05/2023 00:00:00	77.47734352	1.045466924	3.522656483	7.362	ok	81	zone0	81	81	0	998	996	מגבלות בניה ופיתוח	zone0	81
3	3903	89	4507	1	פרטית	הערה על הפקעת חלק מחלקה - סעיף 19			18/05/2023 00:00:00	4551.783069	0.990161423	-44.78306881	62.72135518	ok	3617	zone0	3617	3617	0	998	996	מגבלות בניה ופיתוח	zone0	3617
4	3903	97	57	1	פרטית	הערה על הפקעת חלק מחלקה - סעיף 19			18/05/2023 00:00:00	57.51323467	0.991076234	-0.513234667	6.153867548	ok	57	zone0	57	57	0	998	996	מגבלות בניה ופיתוח	zone0	57
5	3903	99	3441	1	פרטית	הערה על הפקעת חלק מחלקה - סעיף 19			18/05/2023 00:00:00	3468.088422	0.992189236	-27.08842191	53.81003	ok	3441	zone0	3441	3441	0	998	996	מגבלות בניה ופיתוח	zone0	3441
10	3903	85	10109	1	קרן קיימת לישראל	הערה על הפקעת חלק מחלקה - סעיף 19			18/05/2023 00:00:00	10078.3336	1.003042805	30.66640407	100.6528183	ok	10083	zone0	10083	10083	0	998	996	מגבלות בניה ופיתוח	zone0	10083
12	3903	95	5665	1	פרטית	הערה על הפקעת חלק מחלקה - סעיף 19			18/05/2023 00:00:00	5755.017494	0.984358433	-90.01749371	71.54295542	ok	4662	zone0	4662	4662	0	998	996	מגבלות בניה ופיתוח	zone0	4662
13	3903	92	11285	1	פרטית	הערה על הפקעת חלק מחלקה - סעיף 19			18/05/2023 00:00:00	11203.3123	1.007291388	81.68769501	107.5547045	ok	6659	zone0	6659	6659	0	998	996	מגבלות בניה ופיתוח	zone0	6659
14	3889	72	1237	1	מדינת ישראל				18/05/2023 00:00:00	1253.004177	0.987227355	-16.00417741	30.61080863	ok	974	zone0	974	974	0	998	996	מגבלות בניה ופיתוח	zone0	974
16	3903	40	9920	1	פרטית	הערה על הפקעת חלק מחלקה - סעיף 19			18/05/2023 00:00:00	9894.659761	1.002561002	25.34023917	99.51935743	ok	4420	zone0	4420	4420	0	998	996	מגבלות בניה ופיתוח	zone0	4420
17	3903	41	11098	1	פרטית	הערה על הפקעת חלק מחלקה - סעיף 19			18/05/2023 00:00:00	11061.30898	1.003317059	36.69101784	106.4736364	ok	2573	zone0	2573	2573	0	998	996	מגבלות בניה ופיתוח	zone0	2573
18	3903	42	9369	1	פרטית	"הערה על הפקעת חלק מחלקה - סעיף 19,  הערה לפי סעיף 11(א), 12 לפקודת המסים (גביה)"			18/05/2023 00:00:00	9344.049047	1.002670251	24.95095289	96.17287586	ok	304	zone0	304	304	0	998	996	מגבלות בניה ופיתוח	zone0	304
22	3889	70	6298	1	מדינת ישראל				18/05/2023 00:00:00	6796.130524	0.926703803	-498.1305239	76.08395161	ok	1479	zone0	1479	1479	0	998	996	מגבלות בניה ופיתוח	zone0	1479
109	5425	7	236962	1	קרן קיימת לישראל				18/05/2023 00:00:00	236724.1818	1.001004622	237.8182171	863.3539424	ok	4497	zone0	4497	4497	0	996	996	מגבלות בניה ופיתוח	zone0	4497
102	5423	48	341	1	מדינת ישראל				20/03/2022 00:00:00	344.4294788	0.990043016	-3.429478802	15.45494825	ok	339	zone0	339	339	0	996	996	מגבלות בניה ופיתוח	zone0	339
106	5423	5	12864	1	מדינת ישראל				20/03/2022 00:00:00	12874.48076	0.999185927	-10.48076481	116.46366	ok	325	zone0	325	325	0	996	996	מגבלות בניה ופיתוח	zone0	325
108	5423	55	10468	1	מדינת ישראל				20/03/2022 00:00:00	10478.21132	0.999025471	-10.21131607	102.7865956	ok	290	zone0	290	290	0	997	996	מגבלות בניה ופיתוח	zone0	244
108	5423	55	10468	1	מדינת ישראל				20/03/2022 00:00:00	10478.21132	0.999025471	-10.21131607	102.7865956	ok	290	zone0	290	290	0	996	996	מגבלות בניה ופיתוח	zone0	22
108	5423	55	10468	1	מדינת ישראל				20/03/2022 00:00:00	10478.21132	0.999025471	-10.21131607	102.7865956	ok	290	zone0	290	290	0	3001	660	קרקע חקלאית	zone0	24
